"ID","Sex","Group","vertebra","Age","rep","M1X","M1Y","M1Z","M2X","M2Y","M2Z","M3X","M3Y","M3Z","R1X","R1Y","R1Z","L1X","L1Y","L1Z","R2X","R2Y","R2Z","L2X","L2Y","L2Z","R3X","R3Y","R3Z","L3X","L3Y","L3Z","R4X","R4Y","R4Z","L4X","L4Y","L4Z","R5X","R5Y","R5Z","L5X","L5Y","L5Z","R6X","R6Y","R6Z","L6X","L6Y","L6Z","M4X","M4Y","M4Z","R7X","R7Y","R7Z","L7X","L7Y","L7Z","R8X","R8Y","R8Z","L8X","L8Y","L8Z","M5X","M5Y","M5Z","M6X","M6Y","M6Z","R9X","R9Y","R9Z","L9X","L9Y","L9Z","R10X","R10Y","R10Z","L10X","L10Y","L10Z","R11X","R11Y","R11Z","L11X","L11Y","L11Z","R12X","R12Y","R12Z","L12X","L12Y","L12Z","R13X","R13Y","R13Z","L13X","L13Y","L13Z","M7X","M7Y","M7Z","M8X","M8Y","M8Z","R14X","R14Y","R14Z","L14X","L14Y","L14Z"
"C82","M","C","L4",35,1,1.96195,0.357258,1.14064,1.99378,0.611971,1.23881,1.99964,0.765914,1.11441,2.51231,1.03947,1.12999,1.48528,1.00641,1.18168,2.80526,1.13058,0.414934,1.22048,1.10788,0.447589,3.4052,0.720426,0.786346,0.645605,0.641727,0.728998,3.03476,1.13784,1.73386,0.937186,1.10473,1.79834,2.62802,1.21297,3.1092,1.33928,1.11975,3.09613,3.1826,0.983169,2.78615,0.748725,0.956968,2.71525,1.97352,1.11604,2.96862,2.2631,1.91575,1.4452,1.66586,1.88969,1.42128,2.20481,2.00361,1.96959,1.62958,2.04444,1.99194,1.98202,1.79826,0.735706,1.95472,2.74171,0.878252,2.76269,2.13297,0.78817,1.18962,2.03517,0.805971,3.28339,2.34347,0.347093,0.668547,2.31869,0.339478,3.04819,1.82355,0.925541,0.970904,1.75233,0.90238,3.05463,1.75156,2.24647,0.902519,1.703,2.09882,2.91955,1.98113,2.04425,1.00114,1.90833,2.00588,1.92131,2.05857,2.65929,1.91945,3.0769,2.52477,2.78429,2.49826,2.72033,1.07187,2.44797,2.60048
"C82","M","C","L4",45,1,1.55595,0.293928,0.865513,1.67835,0.718785,1.04732,1.6829,0.903696,0.902367,2.22391,1.09239,0.913052,1.24323,1.22946,1.04122,2.52997,1.11124,0.117038,0.968624,1.35759,0.289689,3.0943,0.473635,0.396115,0.238914,0.905073,0.52133,2.79845,1.0597,1.57536,0.749069,1.37543,1.73343,2.49532,1.23977,3.07512,1.15142,1.47702,3.22048,2.99331,0.753214,2.64633,0.552291,1.21759,2.71801,1.80686,1.16915,2.92532,2.18519,1.94708,1.24871,1.57962,2.06032,1.34573,2.17476,2.06515,1.90472,1.58637,2.1863,1.95065,1.8386,1.91645,0.550595,1.96849,2.88805,0.766274,2.69685,2.11277,0.60578,1.09031,2.30977,0.640138,3.23345,2.29949,0.0317133,0.524168,2.79833,0.184226,2.88177,1.73306,0.692514,0.822392,2.0468,0.789095,2.99588,1.67386,2.2894,0.830899,1.9892,2.18097,2.85363,1.91376,1.95036,0.972587,2.17464,2.04376,1.94718,2.13816,2.65016,2.06111,3.22372,2.67095,2.88715,2.41113,2.72794,1.13857,2.7531,2.76536
"C82","M","C","L4",60,1,2.04417,0.34181,1.08819,2.1032,0.926259,1.38827,2.12082,1.18179,1.19259,2.61169,1.43776,1.31409,1.60395,1.44666,1.36185,3.07354,1.46583,0.291818,1.12803,1.49482,0.343742,3.59637,0.771623,0.712817,0.634807,0.851273,0.732701,3.21237,1.49222,2.0812,1.04743,1.57382,2.15555,2.80132,1.61887,3.68961,1.43958,1.75404,3.69118,3.46756,1.12857,3.30332,0.805856,1.23413,3.31509,2.10485,1.39687,3.41599,2.39935,2.37563,1.8489,1.85606,2.33244,1.79134,2.38733,2.39652,2.2972,1.88495,2.41283,2.30133,2.13664,2.21717,0.809371,2.16847,3.33237,1.17768,3.04983,2.51163,0.961817,1.23407,2.5347,0.971024,3.67518,2.89729,0.315883,0.620315,2.9541,0.322258,3.27223,2.17602,1.06345,1.08497,2.25364,1.06258,3.30827,2.11959,2.99487,0.978101,2.13648,2.69131,3.14473,2.34743,2.4821,1.17603,2.41194,2.50606,2.13162,2.4849,3.32733,2.14421,3.67211,3.21345,3.10547,2.95592,3.36955,1.18966,3.0354,3.34
"C82","M","C","L4",21,1,1.27893,0.66198,1.39101,1.27878,0.758961,1.37298,1.29383,0.831353,1.25082,1.88957,1.01126,1.12034,0.741437,1.14376,1.12096,2.23201,1.01806,0.569175,0.43643,1.20989,0.579845,2.47457,0.744841,0.916993,0.0807287,1.05753,0.907983,2.3069,1.08797,1.58199,0.310691,1.343,1.59419,1.9823,1.30051,2.64271,0.679422,1.48196,2.65035,2.37277,1.05918,2.34247,0.210537,1.33335,2.34469,1.28452,1.25311,2.65026,1.71443,1.89401,1.18298,1.1982,1.98819,1.17135,1.65802,2.03288,1.69149,1.16542,2.12846,1.67736,1.41794,1.7935,0.735065,1.5054,2.49561,0.75288,2.10053,2.00999,0.74147,0.836127,2.14835,0.682596,2.60576,1.99637,0.420015,0.306272,2.25131,0.39659,2.40834,1.59693,0.875831,0.362483,1.81932,0.838794,2.41621,1.62339,1.7615,0.373545,1.8551,1.70615,2.39106,1.82434,1.6234,0.478967,2.07869,1.59663,1.42622,2.12072,2.07559,1.50212,2.91398,1.93172,2.13209,2.38118,2.11351,0.733013,2.64268,2.01574
"C82","M","C","L4",28,1,1.89567,0.749153,1.13054,1.88667,0.906662,1.16624,1.88917,1.0201,1.02891,2.419,1.2962,1.00032,1.32656,1.21376,1.0295,2.72136,1.37637,0.365098,0.97139,1.25688,0.309799,3.20833,1.07987,0.691332,0.590156,0.872318,0.698117,2.84644,1.46861,1.57458,0.810959,1.31578,1.55952,2.4588,1.64142,2.76682,1.11241,1.54964,2.78516,2.96584,1.44476,2.41837,0.622605,1.30813,2.4558,1.77572,1.48562,2.71213,2.09287,2.16157,1.1829,1.47277,2.06586,1.10749,2.05022,2.26409,1.63565,1.49042,2.26377,1.67887,1.82872,1.98744,0.565078,1.74562,2.83089,0.626525,2.53826,2.38143,0.634144,0.997282,2.18483,0.606388,3.02434,2.49249,0.201599,0.545073,2.33997,0.086209,2.83401,1.97694,0.754217,0.773733,1.85752,0.68668,2.81517,2.11893,1.95104,0.753852,1.91353,1.75814,2.71513,2.27864,1.68625,0.830952,2.13484,1.6594,1.73131,2.36937,2.26712,1.6805,3.30336,2.06228,2.46231,2.84035,2.27955,0.894529,2.73601,2.19679
"C82","M","C","L4",35,1,1.96195,0.357258,1.14064,1.99378,0.611971,1.23881,1.99964,0.765914,1.11441,2.51231,1.03947,1.12999,1.48528,1.00641,1.18168,2.80526,1.13058,0.414934,1.22048,1.10788,0.447589,3.4052,0.720426,0.786346,0.645605,0.641727,0.728998,3.03476,1.13784,1.73386,0.937186,1.10473,1.79834,2.62802,1.21297,3.1092,1.33928,1.11975,3.09613,3.1826,0.983169,2.78615,0.748725,0.956968,2.71525,1.97352,1.11604,2.96862,2.2631,1.91575,1.4452,1.66586,1.88969,1.42128,2.20481,2.00361,1.96959,1.62958,2.04444,1.99194,1.98202,1.79826,0.735706,1.95472,2.74171,0.878252,2.76269,2.13297,0.78817,1.18962,2.03517,0.805971,3.28339,2.34347,0.347093,0.668547,2.31869,0.339478,3.04819,1.82355,0.925541,0.970904,1.75233,0.90238,3.05463,1.75156,2.24647,0.902519,1.703,2.09882,2.91955,1.98113,2.04425,1.00114,1.90833,2.00588,1.92131,2.05857,2.65929,1.91945,3.0769,2.52477,2.78429,2.49826,2.72033,1.07187,2.44797,2.60048
"C82","M","C","L4",45,1,1.55595,0.293928,0.865513,1.67835,0.718785,1.04732,1.6829,0.903696,0.902367,2.22391,1.09239,0.913052,1.24323,1.22946,1.04122,2.52997,1.11124,0.117038,0.968624,1.35759,0.289689,3.0943,0.473635,0.396115,0.238914,0.905073,0.52133,2.79845,1.0597,1.57536,0.749069,1.37543,1.73343,2.49532,1.23977,3.07512,1.15142,1.47702,3.22048,2.99331,0.753214,2.64633,0.552291,1.21759,2.71801,1.80686,1.16915,2.92532,2.18519,1.94708,1.24871,1.57962,2.06032,1.34573,2.17476,2.06515,1.90472,1.58637,2.1863,1.95065,1.8386,1.91645,0.550595,1.96849,2.88805,0.766274,2.69685,2.11277,0.60578,1.09031,2.30977,0.640138,3.23345,2.29949,0.0317133,0.524168,2.79833,0.184226,2.88177,1.73306,0.692514,0.822392,2.0468,0.789095,2.99588,1.67386,2.2894,0.830899,1.9892,2.18097,2.85363,1.91376,1.95036,0.972587,2.17464,2.04376,1.94718,2.13816,2.65016,2.06111,3.22372,2.67095,2.88715,2.41113,2.72794,1.13857,2.7531,2.76536
"C82","M","C","L4",60,1,2.04417,0.34181,1.08819,2.1032,0.926259,1.38827,2.12082,1.18179,1.19259,2.61169,1.43776,1.31409,1.60395,1.44666,1.36185,3.07354,1.46583,0.291818,1.12803,1.49482,0.343742,3.59637,0.771623,0.712817,0.634807,0.851273,0.732701,3.21237,1.49222,2.0812,1.04743,1.57382,2.15555,2.80132,1.61887,3.68961,1.43958,1.75404,3.69118,3.46756,1.12857,3.30332,0.805856,1.23413,3.31509,2.10485,1.39687,3.41599,2.39935,2.37563,1.8489,1.85606,2.33244,1.79134,2.38733,2.39652,2.2972,1.88495,2.41283,2.30133,2.13664,2.21717,0.809371,2.16847,3.33237,1.17768,3.04983,2.51163,0.961817,1.23407,2.5347,0.971024,3.67518,2.89729,0.315883,0.620315,2.9541,0.322258,3.27223,2.17602,1.06345,1.08497,2.25364,1.06258,3.30827,2.11959,2.99487,0.978101,2.13648,2.69131,3.14473,2.34743,2.4821,1.17603,2.41194,2.50606,2.13162,2.4849,3.32733,2.14421,3.67211,3.21345,3.10547,2.95592,3.36955,1.18966,3.0354,3.34
"C82","M","C","L4",21,1,1.27893,0.66198,1.39101,1.27878,0.758961,1.37298,1.29383,0.831353,1.25082,1.88957,1.01126,1.12034,0.741437,1.14376,1.12096,2.23201,1.01806,0.569175,0.43643,1.20989,0.579845,2.47457,0.744841,0.916993,0.0807287,1.05753,0.907983,2.3069,1.08797,1.58199,0.310691,1.343,1.59419,1.9823,1.30051,2.64271,0.679422,1.48196,2.65035,2.37277,1.05918,2.34247,0.210537,1.33335,2.34469,1.28452,1.25311,2.65026,1.71443,1.89401,1.18298,1.1982,1.98819,1.17135,1.65802,2.03288,1.69149,1.16542,2.12846,1.67736,1.41794,1.7935,0.735065,1.5054,2.49561,0.75288,2.10053,2.00999,0.74147,0.836127,2.14835,0.682596,2.60576,1.99637,0.420015,0.306272,2.25131,0.39659,2.40834,1.59693,0.875831,0.362483,1.81932,0.838794,2.41621,1.62339,1.7615,0.373545,1.8551,1.70615,2.39106,1.82434,1.6234,0.478967,2.07869,1.59663,1.42622,2.12072,2.07559,1.50212,2.91398,1.93172,2.13209,2.38118,2.11351,0.733013,2.64268,2.01574
"C82","M","C","L4",28,1,1.89567,0.749153,1.13054,1.88667,0.906662,1.16624,1.88917,1.0201,1.02891,2.419,1.2962,1.00032,1.32656,1.21376,1.0295,2.72136,1.37637,0.365098,0.97139,1.25688,0.309799,3.20833,1.07987,0.691332,0.590156,0.872318,0.698117,2.84644,1.46861,1.57458,0.810959,1.31578,1.55952,2.4588,1.64142,2.76682,1.11241,1.54964,2.78516,2.96584,1.44476,2.41837,0.622605,1.30813,2.4558,1.77572,1.48562,2.71213,2.09287,2.16157,1.1829,1.47277,2.06586,1.10749,2.05022,2.26409,1.63565,1.49042,2.26377,1.67887,1.82872,1.98744,0.565078,1.74562,2.83089,0.626525,2.53826,2.38143,0.634144,0.997282,2.18483,0.606388,3.02434,2.49249,0.201599,0.545073,2.33997,0.086209,2.83401,1.97694,0.754217,0.773733,1.85752,0.68668,2.81517,2.11893,1.95104,0.753852,1.91353,1.75814,2.71513,2.27864,1.68625,0.830952,2.13484,1.6594,1.73131,2.36937,2.26712,1.6805,3.30336,2.06228,2.46231,2.84035,2.27955,0.894529,2.73601,2.19679
"C82","M","C","L4",35,1,1.96195,0.357258,1.14064,1.99378,0.611971,1.23881,1.99964,0.765914,1.11441,2.51231,1.03947,1.12999,1.48528,1.00641,1.18168,2.80526,1.13058,0.414934,1.22048,1.10788,0.447589,3.4052,0.720426,0.786346,0.645605,0.641727,0.728998,3.03476,1.13784,1.73386,0.937186,1.10473,1.79834,2.62802,1.21297,3.1092,1.33928,1.11975,3.09613,3.1826,0.983169,2.78615,0.748725,0.956968,2.71525,1.97352,1.11604,2.96862,2.2631,1.91575,1.4452,1.66586,1.88969,1.42128,2.20481,2.00361,1.96959,1.62958,2.04444,1.99194,1.98202,1.79826,0.735706,1.95472,2.74171,0.878252,2.76269,2.13297,0.78817,1.18962,2.03517,0.805971,3.28339,2.34347,0.347093,0.668547,2.31869,0.339478,3.04819,1.82355,0.925541,0.970904,1.75233,0.90238,3.05463,1.75156,2.24647,0.902519,1.703,2.09882,2.91955,1.98113,2.04425,1.00114,1.90833,2.00588,1.92131,2.05857,2.65929,1.91945,3.0769,2.52477,2.78429,2.49826,2.72033,1.07187,2.44797,2.60048
"C82","M","C","L4",45,1,1.55595,0.293928,0.865513,1.67835,0.718785,1.04732,1.6829,0.903696,0.902367,2.22391,1.09239,0.913052,1.24323,1.22946,1.04122,2.52997,1.11124,0.117038,0.968624,1.35759,0.289689,3.0943,0.473635,0.396115,0.238914,0.905073,0.52133,2.79845,1.0597,1.57536,0.749069,1.37543,1.73343,2.49532,1.23977,3.07512,1.15142,1.47702,3.22048,2.99331,0.753214,2.64633,0.552291,1.21759,2.71801,1.80686,1.16915,2.92532,2.18519,1.94708,1.24871,1.57962,2.06032,1.34573,2.17476,2.06515,1.90472,1.58637,2.1863,1.95065,1.8386,1.91645,0.550595,1.96849,2.88805,0.766274,2.69685,2.11277,0.60578,1.09031,2.30977,0.640138,3.23345,2.29949,0.0317133,0.524168,2.79833,0.184226,2.88177,1.73306,0.692514,0.822392,2.0468,0.789095,2.99588,1.67386,2.2894,0.830899,1.9892,2.18097,2.85363,1.91376,1.95036,0.972587,2.17464,2.04376,1.94718,2.13816,2.65016,2.06111,3.22372,2.67095,2.88715,2.41113,2.72794,1.13857,2.7531,2.76536
"C82","M","C","L4",60,1,2.04417,0.34181,1.08819,2.1032,0.926259,1.38827,2.12082,1.18179,1.19259,2.61169,1.43776,1.31409,1.60395,1.44666,1.36185,3.07354,1.46583,0.291818,1.12803,1.49482,0.343742,3.59637,0.771623,0.712817,0.634807,0.851273,0.732701,3.21237,1.49222,2.0812,1.04743,1.57382,2.15555,2.80132,1.61887,3.68961,1.43958,1.75404,3.69118,3.46756,1.12857,3.30332,0.805856,1.23413,3.31509,2.10485,1.39687,3.41599,2.39935,2.37563,1.8489,1.85606,2.33244,1.79134,2.38733,2.39652,2.2972,1.88495,2.41283,2.30133,2.13664,2.21717,0.809371,2.16847,3.33237,1.17768,3.04983,2.51163,0.961817,1.23407,2.5347,0.971024,3.67518,2.89729,0.315883,0.620315,2.9541,0.322258,3.27223,2.17602,1.06345,1.08497,2.25364,1.06258,3.30827,2.11959,2.99487,0.978101,2.13648,2.69131,3.14473,2.34743,2.4821,1.17603,2.41194,2.50606,2.13162,2.4849,3.32733,2.14421,3.67211,3.21345,3.10547,2.95592,3.36955,1.18966,3.0354,3.34
"C82","M","C","L4",21,1,1.27893,0.66198,1.39101,1.27878,0.758961,1.37298,1.29383,0.831353,1.25082,1.88957,1.01126,1.12034,0.741437,1.14376,1.12096,2.23201,1.01806,0.569175,0.43643,1.20989,0.579845,2.47457,0.744841,0.916993,0.0807287,1.05753,0.907983,2.3069,1.08797,1.58199,0.310691,1.343,1.59419,1.9823,1.30051,2.64271,0.679422,1.48196,2.65035,2.37277,1.05918,2.34247,0.210537,1.33335,2.34469,1.28452,1.25311,2.65026,1.71443,1.89401,1.18298,1.1982,1.98819,1.17135,1.65802,2.03288,1.69149,1.16542,2.12846,1.67736,1.41794,1.7935,0.735065,1.5054,2.49561,0.75288,2.10053,2.00999,0.74147,0.836127,2.14835,0.682596,2.60576,1.99637,0.420015,0.306272,2.25131,0.39659,2.40834,1.59693,0.875831,0.362483,1.81932,0.838794,2.41621,1.62339,1.7615,0.373545,1.8551,1.70615,2.39106,1.82434,1.6234,0.478967,2.07869,1.59663,1.42622,2.12072,2.07559,1.50212,2.91398,1.93172,2.13209,2.38118,2.11351,0.733013,2.64268,2.01574
"C82","M","C","L4",28,1,1.89567,0.749153,1.13054,1.88667,0.906662,1.16624,1.88917,1.0201,1.02891,2.419,1.2962,1.00032,1.32656,1.21376,1.0295,2.72136,1.37637,0.365098,0.97139,1.25688,0.309799,3.20833,1.07987,0.691332,0.590156,0.872318,0.698117,2.84644,1.46861,1.57458,0.810959,1.31578,1.55952,2.4588,1.64142,2.76682,1.11241,1.54964,2.78516,2.96584,1.44476,2.41837,0.622605,1.30813,2.4558,1.77572,1.48562,2.71213,2.09287,2.16157,1.1829,1.47277,2.06586,1.10749,2.05022,2.26409,1.63565,1.49042,2.26377,1.67887,1.82872,1.98744,0.565078,1.74562,2.83089,0.626525,2.53826,2.38143,0.634144,0.997282,2.18483,0.606388,3.02434,2.49249,0.201599,0.545073,2.33997,0.086209,2.83401,1.97694,0.754217,0.773733,1.85752,0.68668,2.81517,2.11893,1.95104,0.753852,1.91353,1.75814,2.71513,2.27864,1.68625,0.830952,2.13484,1.6594,1.73131,2.36937,2.26712,1.6805,3.30336,2.06228,2.46231,2.84035,2.27955,0.894529,2.73601,2.19679
"C82","M","C","L4",35,1,1.96195,0.357258,1.14064,1.99378,0.611971,1.23881,1.99964,0.765914,1.11441,2.51231,1.03947,1.12999,1.48528,1.00641,1.18168,2.80526,1.13058,0.414934,1.22048,1.10788,0.447589,3.4052,0.720426,0.786346,0.645605,0.641727,0.728998,3.03476,1.13784,1.73386,0.937186,1.10473,1.79834,2.62802,1.21297,3.1092,1.33928,1.11975,3.09613,3.1826,0.983169,2.78615,0.748725,0.956968,2.71525,1.97352,1.11604,2.96862,2.2631,1.91575,1.4452,1.66586,1.88969,1.42128,2.20481,2.00361,1.96959,1.62958,2.04444,1.99194,1.98202,1.79826,0.735706,1.95472,2.74171,0.878252,2.76269,2.13297,0.78817,1.18962,2.03517,0.805971,3.28339,2.34347,0.347093,0.668547,2.31869,0.339478,3.04819,1.82355,0.925541,0.970904,1.75233,0.90238,3.05463,1.75156,2.24647,0.902519,1.703,2.09882,2.91955,1.98113,2.04425,1.00114,1.90833,2.00588,1.92131,2.05857,2.65929,1.91945,3.0769,2.52477,2.78429,2.49826,2.72033,1.07187,2.44797,2.60048
"C82","M","C","L4",45,1,1.55595,0.293928,0.865513,1.67835,0.718785,1.04732,1.6829,0.903696,0.902367,2.22391,1.09239,0.913052,1.24323,1.22946,1.04122,2.52997,1.11124,0.117038,0.968624,1.35759,0.289689,3.0943,0.473635,0.396115,0.238914,0.905073,0.52133,2.79845,1.0597,1.57536,0.749069,1.37543,1.73343,2.49532,1.23977,3.07512,1.15142,1.47702,3.22048,2.99331,0.753214,2.64633,0.552291,1.21759,2.71801,1.80686,1.16915,2.92532,2.18519,1.94708,1.24871,1.57962,2.06032,1.34573,2.17476,2.06515,1.90472,1.58637,2.1863,1.95065,1.8386,1.91645,0.550595,1.96849,2.88805,0.766274,2.69685,2.11277,0.60578,1.09031,2.30977,0.640138,3.23345,2.29949,0.0317133,0.524168,2.79833,0.184226,2.88177,1.73306,0.692514,0.822392,2.0468,0.789095,2.99588,1.67386,2.2894,0.830899,1.9892,2.18097,2.85363,1.91376,1.95036,0.972587,2.17464,2.04376,1.94718,2.13816,2.65016,2.06111,3.22372,2.67095,2.88715,2.41113,2.72794,1.13857,2.7531,2.76536
"C82","M","C","L4",60,1,2.04417,0.34181,1.08819,2.1032,0.926259,1.38827,2.12082,1.18179,1.19259,2.61169,1.43776,1.31409,1.60395,1.44666,1.36185,3.07354,1.46583,0.291818,1.12803,1.49482,0.343742,3.59637,0.771623,0.712817,0.634807,0.851273,0.732701,3.21237,1.49222,2.0812,1.04743,1.57382,2.15555,2.80132,1.61887,3.68961,1.43958,1.75404,3.69118,3.46756,1.12857,3.30332,0.805856,1.23413,3.31509,2.10485,1.39687,3.41599,2.39935,2.37563,1.8489,1.85606,2.33244,1.79134,2.38733,2.39652,2.2972,1.88495,2.41283,2.30133,2.13664,2.21717,0.809371,2.16847,3.33237,1.17768,3.04983,2.51163,0.961817,1.23407,2.5347,0.971024,3.67518,2.89729,0.315883,0.620315,2.9541,0.322258,3.27223,2.17602,1.06345,1.08497,2.25364,1.06258,3.30827,2.11959,2.99487,0.978101,2.13648,2.69131,3.14473,2.34743,2.4821,1.17603,2.41194,2.50606,2.13162,2.4849,3.32733,2.14421,3.67211,3.21345,3.10547,2.95592,3.36955,1.18966,3.0354,3.34
"C85","F","C","L4",28,1,1.51611,0.54934,1.0982,1.52123,0.684487,1.07095,1.51108,0.745563,0.977301,2.10175,1.08327,0.843739,0.926216,1.09407,0.89912,2.32465,1.13744,0.283284,0.697773,1.13654,0.362943,2.80862,0.904153,0.545253,0.215101,0.872423,0.570136,2.60082,1.26672,1.29855,0.492756,1.26332,1.36008,2.31687,1.44535,2.44897,NA,NA,NA,2.7701,1.24811,2.05389,0.390792,1.26862,2.15298,1.56204,1.22205,2.48512,1.80582,1.92063,0.993134,1.32099,1.89597,0.987576,1.839,2.04507,1.54037,1.32111,2.08887,1.59951,1.51047,1.76981,0.441239,1.55494,2.57881,0.473447,2.24769,1.99942,0.408706,0.822704,2.0796,0.49514,2.67115,2.09768,0.0264738,0.331653,2.1707,0.20112,2.48814,1.75177,0.563139,0.498603,1.78004,0.702051,2.60579,1.82264,1.62629,0.506463,1.82275,1.66093,2.46996,2.00899,1.4897,0.600798,2.01338,1.53078,1.61228,2.09131,2.05466,1.62793,3.02539,1.98932,2.3332,2.49574,2.00412,0.85309,2.60815,2.11491
"C85","F","C","L4",21,1,1.31637,0.71955,1.32575,1.32687,0.773939,1.29623,1.32875,0.84923,1.25942,1.93777,0.924156,0.972785,0.710646,1.21349,1.1102,2.19679,0.985088,0.413563,0.387234,1.38657,0.575685,2.38834,0.702119,0.759148,0.133808,1.21617,0.876066,2.42485,1.04696,1.24592,0.392575,1.53346,1.43992,2.17372,1.18995,2.25328,NA,NA,NA,2.51644,0.999743,1.90356,0.411207,1.52206,2.11179,NA,NA,NA,1.76109,1.85813,1.01112,1.36946,2.01279,1.09728,1.88394,1.9824,1.53769,1.38763,2.1204,1.62476,1.46345,1.7603,0.659053,1.62284,2.43411,0.591069,2.15554,1.94018,0.585811,0.874822,2.19931,0.719335,2.51797,1.82413,0.253871,0.440886,2.31793,0.497019,2.41862,1.46371,0.681066,0.454992,1.93234,0.893103,2.54214,1.54652,1.38681,0.548797,2.00946,1.56448,2.49011,1.72115,1.33129,0.647009,2.17232,1.49907,1.64143,2.09964,1.92128,1.79926,2.8393,1.72299,2.39991,2.28522,1.73957,1.07025,2.56942,1.91212
"C85","F","C","L4",35,1,1.57768,0.47348,1.02764,1.61248,0.638437,0.961413,1.63376,0.800983,0.878613,2.18818,1.07471,0.7813,1.13938,1.24876,0.895588,2.46587,1.10912,0.0301224,0.863539,1.35685,0.285577,2.96122,0.693024,0.340424,0.250077,1.12101,0.57383,2.80714,1.12092,1.28688,0.7086,1.4916,1.47872,2.59389,1.27015,2.65737,1.21196,1.56394,2.82432,3.10692,1.04942,2.28261,0.56642,1.49508,2.46279,1.86539,1.25965,2.65636,2.11837,1.98894,1.08141,1.67329,2.0944,1.16958,2.22141,2.04978,1.65848,1.67061,2.15163,1.76969,1.73839,1.82459,0.422842,1.94148,2.7659,0.520239,2.58081,1.98002,0.34386,1.03272,2.31593,0.612977,NA,NA,NA,0.579112,2.57526,0.209269,2.72791,1.70138,0.480004,0.771253,2.05938,0.762927,2.98064,1.69365,1.80198,0.835019,2.10001,1.9852,2.83753,1.92768,1.6165,1.00537,2.21949,1.77931,2.02822,2.1174,2.28087,2.1862,3.16341,2.23415,2.88067,2.37967,2.23582,1.2844,2.77983,2.35615
"C85","F","C","L4",45,1,1.61594,0.41862,1.09069,1.65399,0.684221,0.974164,1.65943,0.880961,0.838376,2.2983,1.19195,0.744486,1.15039,1.32615,0.794526,2.61343,1.17073,0.00952761,0.90216,1.33626,0.129892,3.12986,0.728146,0.485218,0.27392,1.03551,0.476313,2.85839,1.34768,1.4428,0.691612,1.59606,1.3824,2.51457,1.69032,2.85372,1.1211,1.87977,2.87288,3.08754,1.30424,2.47815,0.419134,1.69049,2.52343,1.77362,1.54274,2.75334,2.11781,2.09489,1.00338,1.62136,2.2147,1.08969,2.17129,2.29474,1.6589,1.60009,2.38969,1.71476,1.82423,1.90452,0.306014,1.98085,2.86365,0.387153,2.65366,2.06928,0.324039,1.02796,2.29479,0.427497,NA,NA,NA,NA,NA,NA,2.83445,1.85294,0.4761,0.764418,2.1235,0.563992,2.99228,1.95851,2.01811,0.752484,2.26322,1.90503,2.80844,2.19936,1.74502,0.90867,2.41711,1.72125,1.91632,2.42862,2.34284,2.02279,3.49682,2.15428,2.81742,2.74657,2.38689,1.11379,3.03052,2.34401
"C85","F","C","L4",60,1,1.70967,0.386982,1.55314,1.75106,0.717414,1.45624,1.77547,0.924691,1.32251,2.40339,1.23222,1.23662,1.349,1.40272,1.39483,2.68915,1.23398,0.413953,0.842847,1.49191,0.559161,3.24257,0.67271,0.853171,0.365208,1.10872,1.12133,3.05269,1.32145,1.95872,0.857761,1.7113,2.14733,2.8447,1.65041,3.50598,1.42346,1.9474,3.56636,3.37549,1.22297,3.14581,0.690577,1.72232,3.32263,2.0646,1.47835,3.39458,2.31366,2.184,1.58116,1.81669,2.30821,1.68853,2.39352,2.30119,2.25707,1.89401,2.41404,2.32913,1.96674,1.99695,0.862208,2.18494,2.97895,0.900482,2.87406,2.15044,0.797021,1.18149,2.45013,0.996953,3.25998,2.35443,0.209269,0.6514,2.82589,0.556334,2.97553,1.90702,0.875685,0.898636,2.2302,1.17984,3.2589,1.94403,2.64076,0.957576,2.31682,2.68539,3.08428,2.20167,2.32807,1.16895,2.49957,2.46268,2.16823,2.38386,3.0263,2.38561,3.5031,3.07002,3.17688,2.75847,2.95683,1.44633,3.04241,3.17322
"C85","F","C","L4",28,1,1.51611,0.54934,1.0982,1.52123,0.684487,1.07095,1.51108,0.745563,0.977301,2.10175,1.08327,0.843739,0.926216,1.09407,0.89912,2.32465,1.13744,0.283284,0.697773,1.13654,0.362943,2.80862,0.904153,0.545253,0.215101,0.872423,0.570136,2.60082,1.26672,1.29855,0.492756,1.26332,1.36008,2.31687,1.44535,2.44897,NA,NA,NA,2.7701,1.24811,2.05389,0.390792,1.26862,2.15298,1.56204,1.22205,2.48512,1.80582,1.92063,0.993134,1.32099,1.89597,0.987576,1.839,2.04507,1.54037,1.32111,2.08887,1.59951,1.51047,1.76981,0.441239,1.55494,2.57881,0.473447,2.24769,1.99942,0.408706,0.822704,2.0796,0.49514,2.67115,2.09768,0.0264738,0.331653,2.1707,0.20112,2.48814,1.75177,0.563139,0.498603,1.78004,0.702051,2.60579,1.82264,1.62629,0.506463,1.82275,1.66093,2.46996,2.00899,1.4897,0.600798,2.01338,1.53078,1.61228,2.09131,2.05466,1.62793,3.02539,1.98932,2.3332,2.49574,2.00412,0.85309,2.60815,2.11491
